timestamp_s,voltage,current_mA,used_mAh,state
411.0,4.1240,0.00,0.0000,CHARGE
412.0,4.1240,0.00,0.0000,CHARGE
413.0,4.1240,0.00,0.0000,CHARGE
414.0,4.1280,0.00,0.0000,CHARGE
415.0,4.1240,0.00,0.0000,CHARGE
416.0,4.1240,0.00,0.0000,CHARGE
417.0,4.1240,0.00,0.0000,CHARGE
418.0,4.1240,0.00,0.0000,CHARGE
419.0,4.1240,0.00,0.0000,CHARGE
420.0,4.1240,0.00,0.0000,CHARGE
421.0,4.1200,0.00,0.0000,CHARGE
422.0,4.1240,0.00,0.0000,CHARGE
423.0,4.1240,0.00,0.0000,CHARGE
424.0,4.1240,0.00,0.0000,CHARGE
425.0,4.1240,0.00,0.0000,CHARGE
426.0,4.1240,0.00,0.0000,CHARGE
427.0,4.1240,0.00,0.0000,CHARGE
428.0,4.1240,0.20,0.0000,CHARGE
429.0,4.1240,0.10,0.0000,CHARGE
430.0,4.1240,0.00,0.0000,CHARGE
431.0,4.1240,0.00,0.0000,CHARGE
432.0,4.1200,0.00,0.0000,CHARGE
433.0,4.1240,0.00,0.0000,CHARGE
434.0,4.1240,0.00,0.0000,CHARGE
435.0,4.1240,0.00,0.0000,CHARGE
436.0,4.1240,0.10,0.0000,CHARGE
437.0,4.1240,0.00,0.0000,CHARGE
438.0,4.1240,0.00,0.0000,CHARGE
439.0,4.1240,0.00,0.0000,CHARGE
440.0,4.1240,0.00,0.0000,CHARGE
441.0,4.1240,0.00,0.0000,CHARGE
442.0,4.1240,0.00,0.0000,CHARGE
443.0,4.1240,0.00,0.0000,CHARGE
444.0,4.1280,0.10,0.0000,CHARGE
445.0,4.1280,0.00,0.0000,CHARGE
446.0,4.1240,0.00,0.0000,CHARGE
447.0,4.1240,0.00,0.0000,CHARGE
448.0,4.1240,0.00,0.0000,CHARGE
449.0,4.1240,0.00,0.0000,CHARGE
450.0,4.1200,0.00,0.0000,CHARGE
451.0,4.1240,0.10,0.0000,CHARGE
452.0,4.1240,0.00,0.0000,CHARGE
453.0,4.1240,0.00,0.0000,CHARGE
454.0,4.1240,0.00,0.0000,CHARGE
455.0,4.1240,0.00,0.0000,CHARGE
456.0,4.1280,0.00,0.0000,CHARGE
457.0,4.1240,0.00,0.0000,CHARGE
458.0,4.1240,0.00,0.0000,CHARGE
459.0,4.1240,0.00,0.0000,CHARGE
460.0,4.1240,0.00,0.0000,CHARGE
461.0,4.1280,0.00,0.0000,CHARGE
462.0,4.1240,0.00,0.0000,CHARGE
463.0,4.1240,0.00,0.0000,CHARGE
464.0,4.1240,0.00,0.0000,CHARGE
465.0,4.1240,0.00,0.0000,CHARGE
466.0,4.1240,0.00,0.0000,CHARGE
467.0,4.1280,0.00,0.0000,CHARGE
468.0,4.1240,0.10,0.0000,CHARGE
469.0,4.1280,0.10,0.0000,CHARGE
470.0,4.1240,0.00,0.0000,CHARGE
471.0,4.1240,0.00,0.0000,CHARGE
472.0,4.1240,0.00,0.0000,CHARGE
473.0,4.1280,0.00,0.0000,CHARGE
474.0,4.1240,0.00,0.0000,CHARGE
475.0,4.1240,0.10,0.0000,CHARGE
476.0,4.1240,0.00,0.0000,CHARGE
477.0,4.1280,0.00,0.0000,CHARGE
478.0,4.1240,0.00,0.0000,CHARGE
479.0,4.1240,0.10,0.0000,CHARGE
480.0,4.1240,0.00,0.0000,CHARGE
481.0,4.1240,0.00,0.0000,CHARGE
482.0,4.1280,0.00,0.0000,CHARGE
483.0,4.1240,0.00,0.0000,CHARGE
484.0,4.1280,0.00,0.0000,CHARGE
485.0,4.1280,0.10,0.0000,CHARGE
486.0,4.1280,0.00,0.0000,CHARGE
487.0,4.1240,0.00,0.0000,CHARGE
488.0,4.1240,0.00,0.0000,CHARGE
489.0,4.1240,0.20,0.0000,CHARGE
490.0,4.1240,0.10,0.0000,CHARGE
491.0,4.1280,0.20,0.0000,CHARGE
492.0,4.1240,0.10,0.0000,CHARGE
493.0,4.1280,0.00,0.0000,CHARGE
494.0,4.1240,0.00,0.0000,CHARGE
495.0,4.1240,0.00,0.0000,CHARGE
496.0,4.1280,0.00,0.0000,CHARGE
497.0,4.1240,0.00,0.0000,CHARGE
498.0,4.1240,0.00,0.0000,CHARGE
499.0,4.1240,0.00,0.0000,CHARGE
500.0,4.1240,0.20,0.0000,CHARGE
501.0,4.1240,0.00,0.0000,CHARGE
502.0,4.1240,0.00,0.0000,CHARGE
503.0,4.1240,0.10,0.0000,CHARGE
504.0,4.1240,0.10,0.0000,CHARGE
505.0,4.1240,0.00,0.0000,CHARGE
506.0,4.1280,0.00,0.0000,CHARGE
507.0,4.1280,0.10,0.0000,CHARGE
508.0,4.1240,0.00,0.0000,CHARGE
509.0,4.1280,0.00,0.0000,CHARGE
510.0,4.1240,0.20,0.0000,CHARGE
511.0,4.1240,0.00,0.0000,CHARGE
512.0,4.1280,0.00,0.0000,CHARGE
513.0,4.1280,0.00,0.0000,CHARGE
514.0,4.1240,0.00,0.0000,CHARGE
515.0,4.1280,0.00,0.0000,CHARGE
516.0,4.1280,0.00,0.0000,CHARGE
517.0,4.1280,0.00,0.0000,CHARGE
518.0,4.1280,0.00,0.0000,CHARGE
519.0,4.1280,0.00,0.0000,CHARGE
520.0,4.1280,0.10,0.0000,CHARGE
521.0,4.1240,0.00,0.0000,CHARGE
522.0,4.1280,0.20,0.0000,CHARGE
523.0,4.1280,0.00,0.0000,CHARGE
524.0,4.1280,0.00,0.0000,CHARGE
525.0,4.1280,0.00,0.0000,CHARGE
526.0,4.1280,0.00,0.0000,CHARGE
527.0,4.1240,0.00,0.0000,CHARGE
528.0,4.1280,0.20,0.0000,CHARGE
529.0,4.1280,0.00,0.0000,CHARGE
530.0,4.1280,0.00,0.0000,CHARGE
531.0,4.1280,0.00,0.0000,CHARGE
532.0,4.1240,0.00,0.0000,CHARGE
533.0,4.1240,0.00,0.0000,CHARGE
534.0,4.1280,0.30,0.0000,CHARGE
535.0,4.1240,0.00,0.0000,CHARGE
536.0,4.1240,0.00,0.0000,CHARGE
537.0,4.1240,0.00,0.0000,CHARGE
538.0,4.1280,0.00,0.0000,CHARGE
539.0,4.1280,0.00,0.0000,CHARGE
540.0,4.1280,0.00,0.0000,CHARGE
541.0,4.1280,0.00,0.0000,CHARGE
542.0,4.1240,0.00,0.0000,CHARGE
543.0,4.1280,0.00,0.0000,CHARGE
544.0,4.1280,0.20,0.0000,CHARGE
545.0,4.1280,0.00,0.0000,CHARGE
546.0,4.1280,0.20,0.0000,CHARGE
547.0,4.1240,0.00,0.0000,CHARGE
548.0,4.1280,0.00,0.0000,CHARGE
549.0,4.1280,0.00,0.0000,CHARGE
550.0,4.1320,0.00,0.0000,CHARGE
551.0,4.1280,0.00,0.0000,CHARGE
552.0,4.1280,0.10,0.0000,CHARGE
553.0,4.1280,0.00,0.0000,CHARGE
554.0,4.1280,0.00,0.0000,CHARGE
555.0,4.1320,0.00,0.0000,CHARGE
556.0,4.1280,0.00,0.0000,CHARGE
557.0,4.1280,0.00,0.0000,CHARGE
558.0,4.1280,0.10,0.0000,CHARGE
559.0,4.1280,0.00,0.0000,CHARGE
560.0,4.1240,0.10,0.0000,CHARGE
561.0,4.1280,0.00,0.0000,CHARGE
562.0,4.1320,0.00,0.0000,CHARGE
563.0,4.1280,0.20,0.0000,CHARGE
564.0,4.1240,0.00,0.0000,CHARGE
565.0,4.1240,0.00,0.0000,CHARGE
566.0,4.1280,0.00,0.0000,CHARGE
567.0,4.1280,0.00,0.0000,CHARGE
568.0,4.1280,0.00,0.0000,CHARGE
569.0,4.1320,0.00,0.0000,CHARGE
570.0,4.1280,0.00,0.0000,CHARGE
571.0,4.1280,0.20,0.0000,CHARGE
572.0,4.1280,0.00,0.0000,CHARGE
573.0,4.1280,0.00,0.0000,CHARGE
574.0,4.1320,0.00,0.0000,CHARGE
575.0,4.1320,0.00,0.0000,CHARGE
576.0,4.1280,0.00,0.0000,CHARGE
577.0,4.1320,0.00,0.0000,CHARGE
578.0,4.1240,0.00,0.0000,CHARGE
579.0,4.1280,0.00,0.0000,CHARGE
580.0,4.1280,0.00,0.0000,CHARGE
581.0,4.1280,0.00,0.0000,CHARGE
582.0,4.1280,0.00,0.0000,CHARGE
583.0,4.1320,0.00,0.0000,CHARGE
584.0,4.1280,0.00,0.0000,CHARGE
585.0,4.1320,0.00,0.0000,CHARGE
586.0,4.1280,0.00,0.0000,CHARGE
587.0,4.1320,0.10,0.0000,CHARGE
588.0,4.1280,0.00,0.0000,CHARGE
589.0,4.1280,0.00,0.0000,CHARGE
590.0,4.1280,0.00,0.0000,CHARGE
591.0,4.1280,0.00,0.0000,CHARGE
592.0,4.1320,0.10,0.0000,CHARGE
593.0,4.1280,0.00,0.0000,CHARGE
594.0,4.1280,0.00,0.0000,CHARGE
595.0,4.1320,0.00,0.0000,CHARGE
596.0,4.1320,0.00,0.0000,CHARGE
597.0,4.1320,0.00,0.0000,CHARGE
598.0,4.1280,0.00,0.0000,CHARGE
599.0,4.1280,0.00,0.0000,CHARGE
600.0,4.1320,0.00,0.0000,CHARGE
601.0,4.1280,0.00,0.0000,CHARGE
602.0,4.1320,0.00,0.0000,CHARGE
603.0,4.1320,0.00,0.0000,CHARGE
604.0,4.1280,0.00,0.0000,CHARGE
605.0,4.1280,0.00,0.0000,CHARGE
606.0,4.1280,0.10,0.0000,CHARGE
607.0,4.1320,0.00,0.0000,CHARGE
608.0,4.1320,0.00,0.0000,CHARGE
609.0,4.1280,0.00,0.0000,CHARGE
610.0,4.1280,0.00,0.0000,CHARGE
611.0,4.1280,0.00,0.0000,CHARGE
612.0,4.1280,0.00,0.0000,CHARGE
613.0,4.1280,0.00,0.0000,CHARGE
614.0,4.1320,0.00,0.0000,CHARGE
615.0,4.1280,0.00,0.0000,CHARGE
616.0,4.1280,0.00,0.0000,CHARGE
617.0,4.1320,0.00,0.0000,CHARGE
618.0,4.1320,0.00,0.0000,CHARGE
619.0,4.1280,0.00,0.0000,CHARGE
620.0,4.1280,0.00,0.0000,CHARGE
621.0,4.1280,0.10,0.0000,CHARGE
622.0,4.1280,0.00,0.0000,CHARGE
623.0,4.1280,0.00,0.0000,CHARGE
624.0,4.1280,0.10,0.0000,CHARGE
625.0,4.1280,0.00,0.0000,CHARGE
626.0,4.1280,0.00,0.0000,CHARGE
627.0,4.1280,0.00,0.0000,CHARGE
628.0,4.1280,0.00,0.0000,CHARGE
629.0,4.1320,0.00,0.0000,CHARGE
630.0,4.1280,0.10,0.0000,CHARGE
631.0,4.1280,0.00,0.0000,CHARGE
632.0,4.1320,0.10,0.0000,CHARGE
633.0,4.1320,0.00,0.0000,CHARGE
634.0,4.1280,0.20,0.0000,CHARGE
635.0,4.1280,0.00,0.0000,CHARGE
636.0,4.1320,0.00,0.0000,CHARGE
637.0,4.1320,0.00,0.0000,CHARGE
638.0,4.1320,0.00,0.0000,CHARGE
639.0,4.1320,0.00,0.0000,CHARGE
640.0,4.1280,0.00,0.0000,CHARGE
641.0,4.1280,0.10,0.0000,CHARGE
642.0,4.1320,0.00,0.0000,CHARGE
643.0,4.1320,0.00,0.0000,CHARGE
644.0,4.1320,0.00,0.0000,CHARGE
645.0,4.1280,0.00,0.0000,CHARGE
646.0,4.1280,0.00,0.0000,CHARGE
647.0,4.1280,0.30,0.0000,CHARGE
648.0,4.1320,0.00,0.0000,CHARGE
649.0,4.1320,0.00,0.0000,CHARGE
650.0,4.1280,0.00,0.0000,CHARGE
651.0,4.1280,0.00,0.0000,CHARGE
652.0,4.1280,0.00,0.0000,CHARGE
653.0,4.1320,0.10,0.0000,CHARGE
654.0,4.1320,0.00,0.0000,CHARGE
655.0,4.1320,0.00,0.0000,CHARGE
656.0,4.1320,0.20,0.0000,CHARGE
657.0,4.1280,0.00,0.0000,CHARGE
658.0,4.1320,0.00,0.0000,CHARGE
659.0,4.1280,0.00,0.0000,CHARGE
660.0,4.1320,0.10,0.0000,CHARGE
661.0,4.1280,0.00,0.0000,CHARGE
662.0,4.1280,0.00,0.0000,CHARGE
663.0,4.1280,0.00,0.0000,CHARGE
664.0,4.1280,0.00,0.0000,CHARGE
665.0,4.1280,0.20,0.0000,CHARGE
666.0,4.1280,0.00,0.0000,CHARGE
667.0,4.1320,0.20,0.0000,CHARGE
668.0,4.1320,0.00,0.0000,CHARGE
669.0,4.1320,0.00,0.0000,CHARGE
670.0,4.1320,0.00,0.0000,CHARGE
671.0,4.1320,0.00,0.0000,CHARGE
672.0,4.1320,0.00,0.0000,CHARGE
673.0,4.1280,0.20,0.0000,CHARGE
674.0,4.1320,0.00,0.0000,CHARGE
675.0,4.1320,0.00,0.0000,CHARGE
676.0,4.1320,0.00,0.0000,CHARGE
677.0,4.1320,0.00,0.0000,CHARGE
678.0,4.1320,0.00,0.0000,CHARGE
679.0,4.1320,0.10,0.0000,CHARGE
680.0,4.1280,0.00,0.0000,CHARGE
681.0,4.1320,0.00,0.0000,CHARGE
682.0,4.1280,0.00,0.0000,CHARGE
683.0,4.1280,0.20,0.0000,CHARGE
684.0,4.1320,0.00,0.0000,CHARGE
685.0,4.1320,0.00,0.0000,CHARGE
686.0,4.1280,0.00,0.0000,CHARGE
687.0,4.1320,0.00,0.0000,CHARGE
688.0,4.1320,0.00,0.0000,CHARGE
689.0,4.1280,0.00,0.0000,CHARGE
690.0,4.1320,0.00,0.0000,CHARGE
691.0,4.1320,0.00,0.0000,CHARGE
692.0,4.1320,0.00,0.0000,CHARGE
693.0,4.1320,0.00,0.0000,CHARGE
694.0,4.1320,0.00,0.0000,CHARGE
695.0,4.1320,0.00,0.0000,CHARGE
696.0,4.1320,0.00,0.0000,CHARGE
697.0,4.1320,0.00,0.0000,CHARGE
698.0,4.1320,0.00,0.0000,CHARGE
699.0,4.1320,0.10,0.0000,CHARGE
700.0,4.1320,0.00,0.0000,CHARGE
701.0,4.1320,0.00,0.0000,CHARGE
702.0,4.1320,0.00,0.0000,CHARGE
703.0,4.1280,0.10,0.0000,CHARGE
704.0,4.1320,0.00,0.0000,CHARGE
705.0,4.1320,0.10,0.0000,CHARGE
706.0,4.1320,0.00,0.0000,CHARGE
707.0,4.1320,0.00,0.0000,CHARGE
708.0,4.1320,0.00,0.0000,CHARGE
709.0,4.1320,0.10,0.0000,CHARGE
710.0,4.1320,0.00,0.0000,CHARGE
711.0,4.1320,0.00,0.0000,CHARGE
712.0,4.1320,0.00,0.0000,CHARGE
713.0,4.1320,0.00,0.0000,CHARGE
714.0,4.1280,0.00,0.0000,CHARGE
715.0,4.1320,0.00,0.0000,CHARGE
716.0,4.1320,0.00,0.0000,CHARGE
717.0,4.1320,0.00,0.0000,CHARGE
718.0,4.1320,0.00,0.0000,CHARGE
719.0,4.1320,0.20,0.0000,CHARGE
720.0,4.1280,0.00,0.0000,CHARGE
721.0,4.1320,0.00,0.0000,CHARGE
722.0,4.1320,0.00,0.0000,CHARGE
723.0,4.1320,0.10,0.0000,CHARGE
724.0,4.1320,0.00,0.0000,CHARGE
725.0,4.1320,0.00,0.0000,CHARGE
726.0,4.1320,0.00,0.0000,CHARGE
727.0,4.1320,0.10,0.0000,CHARGE
728.0,4.1320,0.00,0.0000,CHARGE
729.0,4.1360,0.00,0.0000,CHARGE
730.0,4.1320,0.10,0.0000,CHARGE
731.0,4.1320,0.00,0.0000,CHARGE
732.0,4.1320,0.00,0.0000,CHARGE
733.0,4.1320,0.20,0.0000,CHARGE
734.0,4.1320,0.00,0.0000,CHARGE
735.0,4.1320,0.00,0.0000,CHARGE
736.0,4.1320,0.10,0.0000,CHARGE
737.0,4.1320,0.00,0.0000,CHARGE
738.0,4.1320,0.00,0.0000,CHARGE
739.0,4.1320,0.00,0.0000,CHARGE
740.0,4.1320,0.00,0.0000,CHARGE
741.0,4.1320,0.00,0.0000,CHARGE
742.0,4.1360,0.00,0.0000,CHARGE
743.0,4.1320,0.10,0.0000,CHARGE
744.0,4.1320,0.00,0.0000,CHARGE
745.0,4.1320,0.00,0.0000,CHARGE
746.0,4.1320,0.10,0.0000,CHARGE
747.0,4.1320,0.00,0.0000,CHARGE
748.0,4.1320,0.00,0.0000,CHARGE
749.0,4.1320,0.00,0.0000,CHARGE
750.0,4.1320,0.00,0.0000,CHARGE
751.0,4.1320,0.00,0.0000,CHARGE
752.0,4.1320,0.00,0.0000,CHARGE
753.0,4.1320,0.00,0.0000,CHARGE
754.0,4.1320,0.20,0.0000,CHARGE
755.0,4.1320,0.10,0.0000,CHARGE
756.0,4.1320,0.00,0.0000,CHARGE
757.0,4.1320,0.00,0.0000,CHARGE
758.0,4.1320,0.00,0.0000,CHARGE
759.0,4.1320,0.10,0.0000,CHARGE
760.0,4.1320,0.20,0.0000,CHARGE
761.0,4.1360,0.00,0.0000,CHARGE
762.0,4.1320,0.00,0.0000,CHARGE
763.0,4.1320,0.00,0.0000,CHARGE
764.0,4.1320,0.10,0.0000,CHARGE
765.0,4.1320,0.00,0.0000,CHARGE
766.0,4.1320,0.10,0.0000,CHARGE
767.0,4.1360,0.00,0.0000,CHARGE
768.0,4.1320,0.00,0.0000,CHARGE
769.0,4.1360,0.00,0.0000,CHARGE
770.0,4.1320,0.30,0.0000,CHARGE
771.0,4.1320,0.00,0.0000,CHARGE
772.0,4.1360,0.00,0.0000,CHARGE
773.0,4.1320,0.00,0.0000,CHARGE
774.0,4.1320,0.00,0.0000,CHARGE
775.0,4.1320,0.00,0.0000,CHARGE
776.0,4.1320,0.00,0.0000,CHARGE
777.0,4.1320,0.00,0.0000,CHARGE
778.0,4.1320,0.00,0.0000,CHARGE
779.0,4.1280,0.00,0.0000,CHARGE
780.0,4.1320,0.00,0.0000,CHARGE
781.0,4.1320,0.00,0.0000,CHARGE
782.0,4.1320,0.00,0.0000,CHARGE
783.0,4.1320,0.00,0.0000,CHARGE
784.0,4.1320,0.10,0.0000,CHARGE
785.0,4.1320,0.00,0.0000,CHARGE
786.0,4.1320,0.20,0.0000,CHARGE
787.0,4.1320,0.00,0.0000,CHARGE
788.0,4.1320,0.00,0.0000,CHARGE
789.0,4.1360,0.00,0.0000,CHARGE
790.0,4.1360,0.00,0.0000,CHARGE
791.0,4.1320,0.10,0.0000,CHARGE
792.0,4.1360,0.00,0.0000,CHARGE
793.0,4.1320,0.00,0.0000,CHARGE
794.0,4.1360,0.00,0.0000,CHARGE
795.0,4.1360,0.00,0.0000,CHARGE
796.0,4.1320,0.20,0.0000,CHARGE
797.0,4.1360,0.10,0.0000,CHARGE
798.0,4.1320,0.00,0.0000,CHARGE
799.0,4.1360,0.00,0.0000,CHARGE
800.0,4.1320,0.00,0.0000,CHARGE
801.0,4.1320,0.00,0.0000,CHARGE
802.0,4.1360,0.00,0.0000,CHARGE
803.0,4.1360,0.00,0.0000,CHARGE
804.0,4.1320,0.00,0.0000,CHARGE
805.0,4.1320,0.00,0.0000,CHARGE
806.0,4.1320,0.00,0.0000,CHARGE
807.0,4.1320,0.10,0.0000,CHARGE
808.0,4.1320,0.00,0.0000,CHARGE
809.0,4.1320,0.00,0.0000,CHARGE
810.0,4.1320,0.00,0.0000,CHARGE
811.0,4.1360,0.00,0.0000,CHARGE
812.0,4.1320,0.10,0.0000,CHARGE
813.0,4.1320,0.00,0.0000,CHARGE
814.0,4.1320,0.00,0.0000,CHARGE
815.0,4.1360,0.20,0.0000,CHARGE
816.0,4.1320,0.00,0.0000,CHARGE
817.0,4.1320,0.00,0.0000,CHARGE
818.0,4.1320,0.10,0.0000,CHARGE
819.0,4.1320,0.00,0.0000,CHARGE
820.0,4.1320,0.00,0.0000,CHARGE
821.0,4.1320,0.00,0.0000,CHARGE
822.0,4.1320,0.00,0.0000,CHARGE
823.0,4.1360,0.00,0.0000,CHARGE
824.0,4.1360,0.00,0.0000,CHARGE
825.0,4.1320,0.00,0.0000,CHARGE
826.0,4.1320,0.20,0.0000,CHARGE
827.0,4.1320,0.00,0.0000,CHARGE
828.0,4.1320,0.00,0.0000,CHARGE
829.0,4.1320,0.00,0.0000,CHARGE
830.0,4.1360,0.00,0.0000,CHARGE
831.0,4.1320,0.00,0.0000,CHARGE
832.0,4.1360,0.00,0.0000,CHARGE
833.0,4.1320,0.00,0.0000,CHARGE
834.0,4.1360,0.00,0.0000,CHARGE
835.0,4.1360,0.00,0.0000,CHARGE
836.0,4.1320,0.00,0.0000,CHARGE
837.0,4.1320,0.10,0.0000,CHARGE
838.0,4.1320,0.00,0.0000,CHARGE
839.0,4.1320,0.10,0.0000,CHARGE
840.0,4.1320,0.00,0.0000,CHARGE
841.0,4.1360,0.00,0.0000,CHARGE
842.0,4.1320,0.00,0.0000,CHARGE
843.0,4.1320,0.00,0.0000,CHARGE
844.0,4.1320,0.00,0.0000,CHARGE
845.0,4.1360,0.00,0.0000,CHARGE
846.0,4.1320,0.00,0.0000,CHARGE
847.0,4.1320,0.00,0.0000,CHARGE
848.0,4.1360,0.10,0.0000,CHARGE
849.0,4.1360,0.00,0.0000,CHARGE
850.0,4.1320,0.00,0.0000,CHARGE
851.0,4.1320,0.00,0.0000,CHARGE
852.0,4.1320,0.10,0.0000,CHARGE
853.0,4.1360,0.00,0.0000,CHARGE
854.0,4.1320,0.10,0.0000,CHARGE
855.0,4.1320,0.00,0.0000,CHARGE
856.0,4.1320,0.00,0.0000,CHARGE
857.0,4.1320,0.00,0.0000,CHARGE
858.0,4.1320,0.10,0.0000,CHARGE
859.0,4.1360,0.00,0.0000,CHARGE
860.0,4.1360,0.00,0.0000,CHARGE
861.0,4.1320,0.00,0.0000,CHARGE
862.0,4.1320,0.00,0.0000,CHARGE
863.0,4.1320,0.10,0.0000,CHARGE
864.0,4.1320,0.00,0.0000,CHARGE
865.0,4.1320,0.00,0.0000,CHARGE
866.0,4.1400,0.00,0.0000,CHARGE
867.0,4.1360,0.10,0.0000,CHARGE
868.0,4.1320,0.00,0.0000,CHARGE
869.0,4.1320,0.00,0.0000,CHARGE
870.0,4.1320,0.00,0.0000,CHARGE
871.0,4.1360,0.00,0.0000,CHARGE
872.0,4.1320,0.00,0.0000,CHARGE
873.0,4.1320,0.00,0.0000,CHARGE
874.0,4.1360,0.00,0.0000,CHARGE
875.0,4.1320,0.00,0.0000,CHARGE
876.0,4.1360,0.00,0.0000,CHARGE
877.0,4.1320,0.00,0.0000,CHARGE
878.0,4.1360,0.00,0.0000,CHARGE
879.0,4.1360,0.00,0.0000,CHARGE
880.0,4.1320,0.00,0.0000,CHARGE
881.0,4.1320,0.00,0.0000,CHARGE
882.0,4.1360,0.00,0.0000,CHARGE
883.0,4.1360,0.00,0.0000,CHARGE
884.0,4.1360,0.00,0.0000,CHARGE
885.0,4.1320,0.00,0.0000,CHARGE
886.0,4.1360,0.00,0.0000,CHARGE
887.0,4.1320,0.00,0.0000,CHARGE
888.0,4.1360,0.10,0.0000,CHARGE
889.0,4.1360,0.00,0.0000,CHARGE
890.0,4.1360,0.00,0.0000,CHARGE
891.0,4.1360,0.00,0.0000,CHARGE
892.0,4.1320,0.00,0.0000,CHARGE
893.0,4.1360,0.00,0.0000,CHARGE
894.0,4.1360,0.00,0.0000,CHARGE
895.0,4.1360,0.00,0.0000,CHARGE
896.0,4.1360,0.00,0.0000,CHARGE
897.0,4.1320,0.00,0.0000,CHARGE
898.0,4.1360,0.00,0.0000,CHARGE
899.0,4.1360,0.00,0.0000,CHARGE
900.0,4.1360,0.00,0.0000,CHARGE
901.0,4.1360,0.00,0.0000,CHARGE
902.0,4.1360,0.00,0.0000,CHARGE
903.0,4.1360,0.00,0.0000,CHARGE
904.0,4.1360,0.10,0.0000,CHARGE
905.0,4.1320,0.00,0.0000,CHARGE
906.0,4.1360,0.00,0.0000,CHARGE
907.0,4.1320,0.00,0.0000,CHARGE
908.0,4.1360,0.00,0.0000,CHARGE
909.0,4.1360,0.00,0.0000,CHARGE
910.0,4.1320,0.00,0.0000,CHARGE
911.0,4.1320,0.00,0.0000,CHARGE
912.0,4.1320,0.00,0.0000,CHARGE
913.0,4.1320,0.00,0.0000,CHARGE
914.0,4.1360,0.20,0.0000,CHARGE
915.0,4.1320,0.20,0.0000,CHARGE
916.0,4.1360,0.00,0.0000,CHARGE
917.0,4.1360,0.10,0.0000,CHARGE
918.0,4.1360,0.00,0.0000,CHARGE
919.0,4.1320,0.00,0.0000,CHARGE
920.0,4.1360,0.00,0.0000,CHARGE
921.0,4.1360,0.00,0.0000,CHARGE
922.0,4.1360,0.00,0.0000,CHARGE
923.0,4.1400,0.00,0.0000,CHARGE
924.0,4.1320,0.00,0.0000,CHARGE
925.0,4.1320,0.00,0.0000,CHARGE
926.0,4.1360,0.00,0.0000,CHARGE
927.0,4.1360,0.00,0.0000,CHARGE
928.0,4.1360,0.10,0.0000,CHARGE
929.0,4.1320,0.00,0.0000,CHARGE
930.0,4.1360,0.00,0.0000,CHARGE
931.0,4.1320,0.10,0.0000,CHARGE
932.0,4.1360,0.00,0.0000,CHARGE
933.0,4.1360,0.00,0.0000,CHARGE
934.0,4.1360,0.00,0.0000,CHARGE
935.0,4.1360,0.00,0.0000,CHARGE
936.0,4.1360,0.00,0.0000,CHARGE
937.0,4.1360,0.00,0.0000,CHARGE
938.0,4.1360,0.00,0.0000,CHARGE
939.0,4.1360,0.00,0.0000,CHARGE
940.0,4.1360,0.00,0.0000,CHARGE
941.0,4.1320,0.00,0.0000,CHARGE
942.0,4.1320,0.10,0.0000,CHARGE
943.0,4.1320,0.00,0.0000,CHARGE
944.0,4.1320,0.00,0.0000,CHARGE
945.0,4.1360,0.00,0.0000,CHARGE
946.0,4.1360,0.00,0.0000,CHARGE
947.0,4.1360,0.10,0.0000,CHARGE
948.0,4.1360,0.00,0.0000,CHARGE
949.0,4.1360,0.00,0.0000,CHARGE
950.0,4.1360,0.00,0.0000,CHARGE
951.0,4.1360,0.00,0.0000,CHARGE
952.0,4.1360,0.00,0.0000,CHARGE
953.0,4.1320,0.00,0.0000,CHARGE
954.0,4.1360,0.00,0.0000,CHARGE
955.0,4.1360,0.00,0.0000,CHARGE
956.0,4.1320,0.00,0.0000,CHARGE
957.0,4.1360,0.00,0.0000,CHARGE
958.0,4.1360,0.00,0.0000,CHARGE
959.0,4.1360,0.00,0.0000,CHARGE
960.0,4.1360,0.00,0.0000,CHARGE
961.0,4.1360,0.00,0.0000,CHARGE
962.0,4.1360,0.10,0.0000,CHARGE
963.0,4.1360,0.00,0.0000,CHARGE
964.0,4.1360,0.00,0.0000,CHARGE
965.0,4.1360,0.00,0.0000,CHARGE
966.0,4.1360,0.00,0.0000,CHARGE
967.0,4.1400,0.00,0.0000,CHARGE
968.0,4.1400,0.00,0.0000,CHARGE
969.0,4.1360,0.00,0.0000,CHARGE
970.0,4.1360,0.00,0.0000,CHARGE
971.0,4.1360,0.00,0.0000,CHARGE
972.0,4.1360,0.00,0.0000,CHARGE
973.0,4.1400,0.00,0.0000,CHARGE
974.0,4.1360,0.20,0.0000,CHARGE
975.0,4.1360,0.00,0.0000,CHARGE
976.0,4.1360,0.00,0.0000,CHARGE
977.0,4.1360,0.00,0.0000,CHARGE
978.0,4.1360,0.00,0.0000,CHARGE
979.0,4.1360,0.00,0.0000,CHARGE
980.0,4.1360,0.00,0.0000,CHARGE
981.0,4.1360,0.30,0.0000,CHARGE
982.0,4.1360,0.00,0.0000,CHARGE
983.0,4.1360,0.00,0.0000,CHARGE
984.0,4.1360,0.00,0.0000,CHARGE
985.0,4.1360,0.00,0.0000,CHARGE
986.0,4.1360,0.00,0.0000,CHARGE
987.0,4.1360,0.00,0.0000,CHARGE
988.0,4.1360,0.00,0.0000,CHARGE
989.0,4.1360,0.00,0.0000,CHARGE
990.0,4.1360,0.00,0.0000,CHARGE
991.0,4.1360,0.20,0.0000,CHARGE
992.0,4.1360,0.00,0.0000,CHARGE
